effective_cover_fraction,effective_radiation_temperature,slope,heat_budget,dtemp_dt,crystal_fraction,core_temperature,tho_b,dphi_dx,dphi_dtemp,flowgofluxforcedconvectionheat,tho_0,channel_depth,channel_width,viscosity,current_time,characteristic_surface_temperature,flowgofluxradiationheat,position,dtemp_dx,epsilon_effective,effusion_rate,mean_velocity,flowgofluxconductionheat,spectral_radiance,crust_temperature,density
0.9984912011163564,773.9393670808836,0.4772495853142982,1136606.2482651705,0.8922006498248279,0.12656680000151227,1213.0815803921823,9443.135934572718,0.00016687165062717838,0.00224134480688413,194457.32157197097,17.977268562569115,2.155999999999998,46.49508171366906,33881.63809182902,677.9755769054417,772.3442331890672,898548.3093851845,120.0,-0.07445157483785808,0.95,20.02134125491783,0.1997272839801974,43600.61730801491,0.6895909676725587,773.15,972.0
0.9987164503527476,773.8191297248306,0.4154063506094462,1335441.512389803,0.8916814186574836,0.12823551650778406,1212.3370646438038,8296.483064607255,0.0001960637906299382,0.00224134480688413,228573.6849878759,18.661238981893145,2.155999999999998,54.66063427790488,34977.118508709966,728.0438490048684,772.2717228058013,1055696.7346583302,130.0,-0.08747596087301798,0.95,20.02134125491783,0.16989075432046752,51171.09274359691,0.7622400829952942,773.15,972.0
0.9988135839610741,773.7657944650363,0.39777595102454566,1444404.7009739305,0.891408890365965,0.13019615441408344,1211.4623050350738,7963.587840975713,0.00021206129826671814,0.00224134480688413,247282.91059577552,19.4861931831623,2.155999999999998,59.13865504759687,36313.35364070106,786.9052039973647,772.2398380385796,1141868.8250863678,140.0,-0.09461342030703489,0.95,20.02134125491783,0.1570265062949858,55252.96529178713,0.8003651082368066,773.15,972.0
0.9987914526622582,773.7742354984355,0.42350884049627985,1417873.3258599476,0.89136785364556,0.13231676739675063,1210.5161708320034,8448.614702284176,0.0002081660756551614,0.00224134480688413,242754.79164087627,20.404734826358073,2.155999999999998,58.055046341069854,37820.94560098554,850.5887198314001,772.2455463279371,1120995.0622368387,150.0,-0.09287552500436086,0.95,20.02134125491783,0.15995743650865085,54123.47198223262,0.7868909595801072,773.15,972.0
0.9984393415080733,773.9519923691154,0.5848078876757816,1098535.049951668,0.8919781490451937,0.13439842815330225,1209.5874155819597,11348.904754032206,0.00016128220070674588,0.00224134480688413,187994.83099098827,21.33332212243054,2.155999999999998,44.948915102725,39366.786698075055,913.1053506193608,772.3546162557824,868724.2973098542,160.0,-0.07195778186889369,0.95,20.02134125491783,0.20659756454378772,41815.921650825396,0.6624564375333926,773.15,972.0
0.9984045172297821,773.966832491247,0.6214053434101298,1074540.2483241858,0.8919793398736082,0.13601125016036972,1208.8678377632707,11968.510110261524,0.0001577593869265462,0.00224134480688413,183891.99682161093,22.071335346453996,2.155999999999998,43.96705768908986,40611.36494715517,961.5086317620121,772.3642503339115,849813.1887736382,170.0,-0.07038604075642424,0.95,20.02134125491783,0.21121123125354843,40835.0627289367,0.6508084878691499,773.15,972.0
0.998622356668312,773.8529059218034,0.5450300296500852,1243900.7643405234,0.8914872919056973,0.13758884402963517,1208.1639773557065,10658.244737321382,0.00018262417092879243,0.00224134480688413,212962.3544956532,22.809086984293966,2.155999999999998,50.92488879834921,41869.95704561525,1008.8545988332211,772.2950976664985,983717.5615382463,180.0,-0.08147973054742642,0.95,20.02134125491783,0.18235359189256575,47220.848306623746,0.7125899967694025,773.15,972.0
0.9991005806943044,773.6071949573304,0.35885144096343763,1903591.9015059997,0.8904811647046759,0.13941508573892308,1207.3491800502322,7220.00309991886,0.00027947719204401755,0.00224134480688413,326171.10832928115,23.68291006279909,2.155999999999998,78.02048075885054,43379.743895485015,1063.6931128225235,772.1452050649248,1505210.66679458,190.0,-0.12469174362892464,0.95,20.02134125491783,0.1190243420546346,72210.12638213852,0.9600002722419281,773.15,972.0
0.9992588596511869,773.5243733207185,0.3108596258978942,2309233.2064725244,0.8900666775581204,0.14220985765936325,1206.102262613943,6288.2688049298795,0.0003390317072735824,0.00224134480688413,395818.5003363634,25.061808622104756,2.155999999999998,94.69014098372503,45805.20822623612,1147.7095402807806,772.0949788344828,1826028.0219334501,200.0,-0.15126262868268675,0.95,20.02134125491783,0.09807078427208767,87386.68420271085,1.1096295627915003,773.15,972.0
0.9991573498101061,773.5722775892851,0.3804831684980636,2031099.4724353813,0.8901329223816079,0.14560017473209907,1204.589636327116,7634.662200792071,0.00029819730629723773,0.00224134480688413,348140.3540417044,26.803281103518994,2.155999999999998,83.27906500729142,48945.82845290328,1249.6767068964364,772.1249764418667,1606371.887768527,210.0,-0.13304392317565153,0.95,20.02134125491783,0.11150865332476304,76587.2306251498,0.9990830371867098,773.15,972.0
0.9992656106744753,773.5155210874452,0.3505801834834902,2329802.02363394,0.88981187555388,0.14858214779507145,1203.2591970953595,7060.547712955545,0.00034205153272009293,0.00224134480688413,399454.8158927156,28.39844606431703,2.155999999999998,95.56092213459692,51900.758972896314,1339.355845706189,772.0905716722684,1842736.0246220385,220.0,-0.15260995616092007,0.95,20.02134125491783,0.0971771324687378,87611.18311918591,1.1080582357854,773.15,972.0
0.9993681024673502,773.4620401354491,0.3219945740386264,2706842.402424861,0.8894881894026107,0.15200266312227237,1201.7330975337502,6505.816786446149,0.00039740698273452835,0.00224134480688413,464237.46659556916,30.30273682382899,2.155999999999998,111.06629801393385,55529.31403644368,1442.2607138161534,772.0581079743057,2141139.5713284947,230.0,-0.17730738327896772,0.95,20.02134125491783,0.08361074921164155,101465.36450079751,1.2462375142706579,773.15,972.0
0.9994664031601048,773.4110810892917,0.29373980504971053,3204461.1719499603,0.8891549728490833,0.15597673294961764,1199.9600237009606,5952.280549188548,0.00047046523450858143,0.00224134480688413,549752.0373435107,32.617231781082,2.155999999999998,131.5337080058255,60092.33339155476,1561.8625604003441,772.0271148149105,2535042.7534594974,240.0,-0.2099031050749448,0.95,20.02134125491783,0.07060043033757689,119666.38114695194,1.4295482047391235,773.15,972.0
0.9995999454146159,773.3436098888499,0.24145215292336228,4272399.968298542,0.8887330795303828,0.16068138529470347,1197.860992650211,4915.718981354817,0.0006272554245919936,0.00224134480688413,733250.4755728487,35.50223207748982,2.155999999999998,175.45270538790118,66023.68909262105,1703.5047565198984,771.9857669316108,3380311.622556869,250.0,-0.2798567282755529,0.95,20.02134125491783,0.05292786092170927,158837.87016882485,1.828544985390861,773.15,972.0
0.9997190663028813,773.2839706493241,0.19257812994998402,6081280.8475687215,0.888286804334873,0.1669539395406234,1195.0624253674555,3934.624293709302,0.0008928275508868111,0.00224134480688413,1044144.0219409976,39.60004505863882,2.155999999999998,249.86266128409434,74934.4480661532,1892.4411659242378,771.9491202126762,4812425.914354777,260.0,-0.39834457783762467,0.95,20.02134125491783,0.03716576274896024,224710.9112729464,2.507188216646858,773.15,972.0
0.9998210547410286,773.2335422112768,0.14797862144745053,9542337.688540522,0.8877836504772381,0.1758822150494915,1191.0789795890792,3031.0761062869487,0.0014009650601156966,0.00224134480688413,1639222.7839299592,45.94607975838291,2.155999999999998,392.2899210541439,89928.85949159999,2161.5060057217142,771.9180166924431,7553644.7269911645,270.0,-0.625055571910548,0.95,20.02134125491783,0.023672125870974805,349470.17761939735,3.8108587769909223,773.15,972.0
0.9998735663689896,773.2070619561621,0.14090359685368542,13496966.651309974,0.8871959401586331,0.18989186565064847,1184.8284238699737,2887.1416267041473,0.001981566709669031,0.00224134480688413,2320022.683891925,57.18158960874626,2.155999999999998,555.2341123905964,120373.62111493728,2583.943773014146,771.9017665877678,10689713.171452804,280.0,-0.8840972185907278,0.95,20.02134125491783,0.016725082594665416,487230.79596524546,5.298568445837407,773.15,972.0
0.9999223484314768,773.1833744516468,0.13382857225992034,21957245.22796051,0.8864173575213414,0.20970753274733878,1175.9874516840664,2743.062629040861,0.0032236684955832514,0.00224134480688413,3777477.300188829,75.93286788982724,2.155999999999998,904.0638669486578,183952.02532256534,3181.848144690586,771.8870617213703,17403468.19619243,290.0,-1.4382742386097778,0.95,20.02134125491783,0.010271770312479304,776299.7315792532,8.498095698917366,773.15,972.0
0.9999651399397463,773.163801993325,0.12675354766617267,48845420.7111386,0.8852233524306383,0.2419442177031713,1161.6047092979686,2598.8463252817764,0.0071712750058233465,0.00224134480688413,8414378.309333494,114.4000870901653,2.155999999999998,2013.8656936806772,378309.5058766972,4155.390162842109,771.8746925561985,38763521.14584618,300.0,-3.199541178937435,0.95,20.02134125491783,0.004611199454982585,1667521.2559589213,18.71637988930658,773.15,972.0
0.9999948510198962,773.1516760754826,0.11967852307240757,329755011.2842864,0.8826876298083574,0.3136569677614047,1129.6092975085942,2454.49993428348,0.048413215323759994,0.00224134480688413,56967639.39222601,245.21762413263784,2.155999999999998,13634.646268708768,2203109.540060681,6324.023312985853,771.866776072498,262427501.88155505,310.0,-21.60007472971685,0.95,20.02134125491783,0.0006810837777596339,10359870.01050528,125.98071370536695,773.15,972.0
